Training_host,Replicate,Days_training,time,N,OD600,sd,se,ci
AH17D011,Rep 2,D 9,6.33333333333333,9,0.10222222222222223,0.003382963855030737,0.0011276546183435789,0.0026003762129823684
AH17D011,Rep 2,D 9,6.5,9,0.10200000000000001,0.0032403703492039273,0.0010801234497346424,0.0024907691416190744
AH17D011,Rep 2,D 9,6.66666666666667,9,0.10200000000000001,0.0032403703492039273,0.0010801234497346424,0.0024907691416190744
AH17D011,Rep 2,D 9,6.83333333333333,9,0.10177777777777779,0.0035276684147527845,0.0011758894715842615,0.0027116059840163486
AH17D011,Rep 2,D 9,7,9,0.10177777777777777,0.003562926387738655,0.0011876421292462184,0.00273870766118446
AH17D011,Rep 2,D 9,7.16666666666667,9,0.10233333333333333,0.0037749172176353716,0.0012583057392117904,0.0029016582379735234
AH17D011,Rep 2,D 9,7.33333333333333,9,0.10266666666666667,0.00430116263352131,0.0014337208778404367,0.003306166273028594
AH17D011,Rep 2,D 9,7.5,9,0.10322222222222223,0.00511805084426136,0.0017060169480871202,0.00393408213701729
AH17D011,Rep 2,D 9,7.66666666666667,9,0.10411111111111111,0.0065468397804674516,0.002182279926822484,0.0050323465354256925
AH17D011,Rep 2,D 9,7.83333333333333,9,0.10555555555555556,0.008917834814447826,0.002972611604815942,0.006854854653061454
AH17D011,Rep 2,D 9,8,9,0.10755555555555556,0.01240071682515885,0.00413357227505295,0.009532034759437395
AH17D011,Rep 2,D 9,8.16666666666667,9,0.11,0.01682260384126072,0.005607534613753573,0.012930998007616235
AH17D011,Rep 2,D 9,8.33333333333333,9,0.11333333333333333,0.023329166294576407,0.0077763887648588026,0.017932384648719615
AH17D011,Rep 2,D 9,8.5,9,0.11733333333333333,0.031496031496047246,0.010498677165349081,0.02420999295746853
AH17D011,Rep 2,D 9,8.66666666666667,9,0.12222222222222222,0.04091386616349578,0.013637955387831927,0.031449181520070355
AH17D011,Rep 2,D 9,8.83333333333333,9,0.12844444444444444,0.053209752656611535,0.01773658421887051,0.04090063655311235
AH17D011,Rep 2,D 9,9,9,0.13522222222222222,0.06603934012726387,0.022013113375754623,0.05076233047320829
AH17D011,Rep 2,D 9,9.16666666666667,9,0.14233333333333334,0.08015921656303784,0.026719738854345948,0.061615828289697173
AH17D011,Rep 2,D 9,9.33333333333333,9,0.14966666666666667,0.09554972527433034,0.03184990842477678,0.07344602053340925
AH17D011,Rep 2,D 9,9.5,9,0.15888888888888889,0.11316408931772973,0.03772136310590991,0.0869856193077661
AH17D011,Rep 2,D 9,9.66666666666667,9,0.1728888888888889,0.14142351682485876,0.047141172274952924,0.10870773820441341
AH17D011,Rep 2,D 9,9.83333333333333,9,0.18822222222222224,0.17406448358135684,0.058021494527118946,0.13379780631026217
AH17D011,Rep 2,D 9,10,9,0.20144444444444445,0.20126916747921866,0.06708972249307289,0.15470917749872604
AH17D011,Rep 2,D 9,10.1666666666667,9,0.2101111111111111,0.2189077685033382,0.0729692561677794,0.16826740646567137
AH17D011,Rep 2,D 9,10.3333333333333,9,0.215,0.2286137572413349,0.07620458574711163,0.17572808985435984
AH17D011,Rep 2,D 9,10.5,9,0.2187777777777778,0.235449982893277,0.07848332763109234,0.1809828780618823
AH17D011,Rep 2,D 9,10.6666666666667,9,0.222,0.24123018053303363,0.08041006017767788,0.185425931281741
AH17D011,Rep 2,D 9,10.8333333333333,9,0.22366666666666665,0.24372525515424123,0.08124175171808042,0.1873438154131236
AH17D011,Rep 2,D 9,11,9,0.22433333333333333,0.24465281523007248,0.08155093841002416,0.18805680120329593
AH17D011,Rep 2,D 9,11.1666666666667,9,0.2241111111111111,0.24436982446920713,0.08145660815640238,0.18783927524836927
AH17D011,Rep 2,D 9,11.3333333333333,9,0.2238888888888889,0.24372445735114706,0.08124148578371569,0.18734320216737885
AH17D011,Rep 2,D 9,11.5,9,0.22433333333333333,0.24434913545989884,0.08144971181996628,0.18782337226802986
AH17D011,Rep 2,D 9,11.6666666666667,9,0.22533333333333333,0.246454864021792,0.08215162134059734,0.18944197852514424
AH17D011,Rep 2,D 9,11.8333333333333,9,0.226,0.2475712018793785,0.08252373395979283,0.19030007176377073
AH17D011,Rep 2,D 9,12,9,0.22633333333333333,0.24795110405077853,0.08265036801692617,0.19059209042317787
AH17D011,Rep 2,D 9,12.1666666666667,9,0.226,0.24712294511032357,0.08237431503677452,0.18995551110941272
AH17D011,Rep 2,D 9,12.3333333333333,9,0.22533333333333333,0.2453105175079128,0.0817701725026376,0.18856235592744028
AH17D011,Rep 2,D 9,12.5,9,0.22433333333333333,0.24305914917978297,0.08101971639326098,0.18683180103592859
AH17D011,Rep 2,D 9,12.6666666666667,9,0.22333333333333333,0.240814243764774,0.080271414588258,0.18510621397921095
AH17D011,Rep 2,D 9,12.8333333333333,9,0.2221111111111111,0.23782001831450417,0.07927333943816806,0.182804648555859
AH17D011,Rep 2,D 9,13,9,0.22066666666666665,0.23469927566995172,0.07823309188998391,0.1804058334081104
AH17D011,Rep 2,D 9,13.1666666666667,9,0.21966666666666668,0.2324499946224994,0.07748333154083313,0.17867688294255657
AH17D011,Rep 2,D 9,13.3333333333333,9,0.21822222222222223,0.22932552070025797,0.07644184023341932,0.17627519968088112
AH17D011,Rep 2,D 9,13.5,9,0.21722222222222223,0.22701584624083943,0.07567194874694648,0.17449982672941627
AH17D011,Rep 2,D 9,13.6666666666667,9,0.21622222222222223,0.2250165426017484,0.0750055142005828,0.1729630259096587
AH17D011,Rep 2,D 9,13.8333333333333,9,0.21522222222222223,0.22301725145029577,0.07433908381676525,0.17142623468874976
AH17D011,Rep 2,D 9,14,9,0.2141111111111111,0.22102400573492265,0.07367466857830755,0.16989409040137363
AH17D011,Rep 2,D 9,14.1666666666667,9,0.21355555555555555,0.21990004042241051,0.07330001347413684,0.16903013418188062
AH17D011,Rep 2,D 9,14.3333333333333,9,0.2128888888888889,0.21852771245567715,0.07284257081855905,0.16797526952649947
AH17D011,Rep 2,D 9,14.5,9,0.21266666666666667,0.21803153441646922,0.07267717813882307,0.1675938733230958
AH17D011,Rep 2,D 9,14.6666666666667,9,0.21233333333333335,0.2175936579958157,0.07253121933193857,0.16725729171085066
AH17D011,Rep 2,D 9,14.8333333333333,9,0.21266666666666667,0.2179179891610603,0.07263932972035343,0.1675065947135939
AH17D011,Rep 2,D 9,15,9,0.2131111111111111,0.21879410666448745,0.07293136888816248,0.16818003824220312
AH17D011,Rep 2,D 9,15.1666666666667,9,0.21322222222222223,0.21919157019476013,0.0730638567315867,0.16848555575700366
AH17D011,Rep 2,D 9,15.3333333333333,9,0.214,0.22074362957965515,0.07358120985988505,0.16967857421022045
AH17D011,Rep 2,D 9,15.5,9,0.2147777777777778,0.22199931181074514,0.07399977060358172,0.1706437770160191
AH17D011,Rep 2,D 9,15.6666666666667,9,0.2148888888888889,0.22305461463756163,0.07435153821252054,0.1714549545768629
AH17D011,Rep 2,D 9,15.8333333333333,9,0.2158888888888889,0.22419101478674636,0.07473033826224879,0.1723284690579518
AH17D011,Rep 2,D 9,16,9,0.21611111111111111,0.22555511767883057,0.07518503922627685,0.17337701136128184
AH17D011,Rep 2,D 9,16.1666666666667,9,0.21711111111111112,0.2275985744927044,0.07586619149756814,0.17494775131558327
AH17D011,Rep 2,D 9,16.3333333333333,9,0.21755555555555556,0.22797538853520521,0.07599179617840174,0.17523739622898654
AH17D011,Rep 2,D 9,16.5,9,0.21811111111111112,0.22890306051058187,0.07630102017019395,0.1759504680327637
AH17D011,Rep 2,D 9,16.6666666666667,9,0.21866666666666668,0.2300266288932653,0.07667554296442176,0.17681411914498127
AH17D011,Rep 2,D 9,16.8333333333333,9,0.21888888888888888,0.23114143097054476,0.07704714365684825,0.1776710318783615
AH17D011,Rep 2,D 9,17,9,0.21922222222222223,0.23188724510943773,0.07729574836981258,0.17824431537448848
AH17D011,Rep 2,D 9,17.1666666666667,9,0.21988888888888888,0.23276191937495083,0.07758730645831695,0.17891664953223177
AH17D011,Rep 2,D 9,17.3333333333333,9,0.22033333333333333,0.23377018629414656,0.07792339543138219,0.17969167209391673
AH17D011,Rep 2,D 9,17.5,9,0.22044444444444444,0.23464553645398364,0.07821517881799454,0.1803645257900287
AH17D011,Rep 2,D 9,17.6666666666667,9,0.22077777777777777,0.23547015616515915,0.07849005205505305,0.18099838461134257
AH17D011,Rep 2,D 9,17.8333333333333,9,0.2211111111111111,0.23552358928801825,0.07850786309600609,0.18103945694543255
AH17D011,Rep 2,D 9,18,9,0.22144444444444444,0.23628748967682942,0.07876249655894314,0.18162664276392676
AH17D011,Rep 2,D 9,18.1666666666667,9,0.22166666666666665,0.23710704333697047,0.0790356811123235,0.18225660747369576
AH17D011,Rep 2,D 9,18.3333333333333,9,0.22166666666666665,0.23703638961138435,0.07901212987046145,0.1822022982125727
AH17D011,Rep 2,D 9,18.5,9,0.2221111111111111,0.23798657758602923,0.07932885919534308,0.18293267734549015
AH17D011,Rep 2,D 9,18.6666666666667,9,0.22255555555555553,0.23885252307182725,0.07961750769060909,0.18359830196919402
AH17D011,Rep 2,D 9,18.8333333333333,9,0.22255555555555553,0.2387823858197622,0.07959412860658739,0.18354438970476272
AH17D011,Rep 2,D 9,19,9,0.22333333333333333,0.24034506443861084,0.08011502147953695,0.18474557082378276
AH17D011,Rep 2,D 9,19.1666666666667,9,0.22344444444444445,0.24052864232306673,0.08017621410768891,0.1848866812773452
AH17D011,Rep 2,D 9,19.3333333333333,9,0.2238888888888889,0.24122885629855956,0.08040961876618652,0.1854249133850166
AH17D011,Rep 2,D 9,19.5,9,0.224,0.2415538242297149,0.08051794140990497,0.1856747058493676
AH17D011,Rep 2,D 9,19.6666666666667,9,0.2241111111111111,0.24195632066782446,0.08065210688927482,0.18598409199959612
AH17D011,Rep 2,D 9,19.8333333333333,9,0.22377777777777777,0.2417290724022339,0.0805763574674113,0.18580941351953953
AH17D011,Rep 2,D 9,20,9,0.22377777777777777,0.24172648684917514,0.08057549561639171,0.18580742608752443
AH17D011,Rep 2,D 9,20.1666666666667,9,0.22377777777777777,0.24228948479957696,0.08076316159985898,0.1862401846214371
APO57,Rep 1,AP057,0.166666666666667,33,0.11687878787878787,0.006716386564578344,0.0011691728296541403,0.002381527120990116
APO57,Rep 1,AP057,0.333333333333333,33,0.12421212121212122,0.008623215669623974,0.0015011091705685847,0.003057659321704887
APO57,Rep 1,AP057,0.5,33,0.13560606060606062,0.012167937874644664,0.002118166103032699,0.0043145631622542495
APO57,Rep 1,AP057,0.666666666666667,33,0.15457575757575756,0.019718377061497584,0.0034325288581161005,0.006991832483485713
APO57,Rep 1,AP057,0.833333333333333,33,0.1813030303030303,0.028256066658866427,0.004918749850503414,0.010019165578629795
APO57,Rep 1,AP057,1,33,0.2193939393939394,0.04103880739155577,0.007143939393939395,0.014551728355173304
APO57,Rep 1,AP057,1.16666666666667,33,0.273030303030303,0.059366175580294056,0.010334324688071979,0.021050330539276726
APO57,Rep 1,AP057,1.33333333333333,33,0.35145454545454546,0.08401305363940881,0.014624795447228594,0.02978973348774341
APO57,Rep 1,AP057,1.5,33,0.44612121212121214,0.09660349294142966,0.016816509608376877,0.034254109141920036
APO57,Rep 1,AP057,1.66666666666667,33,0.5381515151515152,0.10062713389418171,0.017516935593839305,0.035680830186334354
APO57,Rep 1,AP057,1.83333333333333,33,0.6231212121212121,0.1042331393966662,0.018144660579075152,0.036959464139284255
APO57,Rep 1,AP057,2,33,0.6967878787878787,0.10398309885978994,0.018101134108521832,0.03687080362009106
APO57,Rep 1,AP057,2.16666666666667,33,0.7645151515151515,0.09749170516386292,0.01697112751004926,0.034569055501332345
APO57,Rep 1,AP057,2.33333333333333,33,0.821969696969697,0.09370781879347265,0.01631243744028901,0.03322734773523163
APO57,Rep 1,AP057,2.5,33,0.8738787878787879,0.09032363947762982,0.015723327437653332,0.032027369927897155
APO57,Rep 1,AP057,2.66666666666667,33,0.9153636363636364,0.08831860583344618,0.015374295880761533,0.03131641591174446
APO57,Rep 1,AP057,2.83333333333333,33,0.9516363636363636,0.09011306029851408,0.01568667030775979,0.03195270179774145
APO57,Rep 1,AP057,3,33,0.9824242424242424,0.0914863481287749,0.015925729034204077,0.032439648488680924
APO57,Rep 1,AP057,3.16666666666667,33,1.0112424242424243,0.09346524431006104,0.01627021064282205,0.03314133456348364
APO57,Rep 1,AP057,3.33333333333333,33,1.037939393939394,0.09552353747700727,0.016628513492593682,0.033871173585240257
APO57,Rep 1,AP057,3.5,33,1.0621818181818181,0.0958766963818159,0.016689990566922646,0.0339963982877993
APO57,Rep 1,AP057,3.66666666666667,33,1.085,0.09683265203432156,0.016856401086108433,0.03433536542303134
APO57,Rep 1,AP057,3.83333333333333,33,1.1073636363636363,0.09680322120861286,0.01685127783695622,0.03432492970600634
APO57,Rep 1,AP057,4,33,1.1281515151515151,0.09691301551266257,0.016870390572042482,0.03436386107338827
APO57,Rep 1,AP057,4.16666666666667,33,1.147939393939394,0.0987461832787537,0.01718950411973717,0.035013874099037424
APO57,Rep 1,AP057,4.33333333333333,33,1.1696969696969697,0.09785527733868167,0.01703441730201242,0.03469797258888276
APO57,Rep 1,AP057,4.5,33,1.1895454545454545,0.0991785293388553,0.017264765908441337,0.03516717734593739
APO57,Rep 1,AP057,4.66666666666667,33,1.2081212121212122,0.09721135401014043,0.016922324638364773,0.03446964730474161
APO57,Rep 1,AP057,4.83333333333333,33,1.2277575757575758,0.09540998057823609,0.016608745773837995,0.03383090805978266
APO57,Rep 1,AP057,5,33,1.244969696969697,0.09188732395183954,0.015995529965578077,0.032581828333201196
APO57,Rep 1,AP057,5.16666666666667,33,1.2606969696969696,0.09156503318969693,0.015939426345168116,0.03246754899809932
APO57,Rep 1,AP057,5.33333333333333,33,1.274181818181818,0.08991261540568658,0.015651777330668085,0.031881627129250766
APO57,Rep 1,AP057,5.5,33,1.2894545454545454,0.08887916337262737,0.015471876423210488,0.031515180972331656
APO57,Rep 1,AP057,5.66666666666667,33,1.3018181818181818,0.0889327184397897,0.015481199163766656,0.031534170773422944
APO57,Rep 1,AP057,5.83333333333333,33,1.3123636363636364,0.08872070579274963,0.015444292499136958,0.03145899435764281
APO57,Rep 1,AP057,6,33,1.324,0.0873001288658843,0.015197001797603494,0.03095527968216166
APO57,Rep 1,AP057,6.16666666666667,33,1.3337878787878787,0.08930661984693437,0.015546287044280939,0.03166675044749763
APO57,Rep 1,AP057,6.33333333333333,33,1.3435151515151516,0.08795280027240507,0.015310617306159936,0.031186706899874454
APO57,Rep 1,AP057,6.5,33,1.3574848484848485,0.08384402230187657,0.014595370868207926,0.029729797581618936
APO57,Rep 1,AP057,6.66666666666667,33,1.365909090909091,0.08732674405514457,0.015201634907362737,0.030964717017914173
APO57,Rep 1,AP057,6.83333333333333,33,1.3782121212121212,0.08079517218550158,0.014064634186589112,0.028648722338232204
APO57,Rep 1,AP057,7,33,1.3896969696969697,0.07708294430696265,0.013418418259119661,0.027332423568494687
APO57,Rep 1,AP057,7.16666666666667,33,1.396,0.0796405989430014,0.013863648782905512,0.028239328467920294
APO57,Rep 1,AP057,7.33333333333333,33,1.4047878787878787,0.08042805697320339,0.014000727630966565,0.02851854894421895
APO57,Rep 1,AP057,7.5,33,1.410060606060606,0.07782469859961691,0.013547541107679991,0.027595438204129772
APO57,Rep 1,AP057,7.66666666666667,33,1.418060606060606,0.07903873235396183,0.013758877257887452,0.028025915855165843
APO57,Rep 1,AP057,7.83333333333333,33,1.4277878787878788,0.07500031565590143,0.013055879145316748,0.026593955559281054
APO57,Rep 1,AP057,8,33,1.433848484848485,0.07519355075907491,0.013089517059125545,0.026662473747522633
APO57,Rep 1,AP057,8.16666666666667,33,1.4402424242424243,0.0771346348532188,0.013427416428247001,0.02735075223922026
APO57,Rep 1,AP057,8.33333333333333,33,1.4473333333333334,0.07536688043608192,0.013119689883006483,0.026723933778552065
APO57,Rep 1,AP057,8.5,33,1.4556666666666667,0.07279666315612732,0.012672272483615157,0.025812574359287667
APO57,Rep 1,AP057,8.66666666666667,33,1.4603333333333333,0.07516883773656917,0.013085215074096164,0.02665371089077322
APO57,Rep 1,AP057,8.83333333333333,33,1.4661515151515152,0.07643834166017453,0.013306207341343948,0.027103857408577077
APO57,Rep 1,AP057,9,33,1.4717878787878789,0.07707737896740424,0.013417449457854736,0.027330450184894977
APO57,Rep 1,AP057,9.16666666666667,33,1.474,0.0811872834870092,0.014132892002829295,0.028787758960083606
APO57,Rep 1,AP057,9.33333333333333,33,1.4807575757575757,0.07946619969483498,0.013833289770584265,0.028177489183448628
APO57,Rep 1,AP057,9.5,33,1.4860909090909091,0.07989929741413702,0.013908682406360123,0.028331058957111816
APO57,Rep 1,AP057,9.66666666666667,33,1.4913333333333334,0.07984581496025116,0.013899372306152912,0.028312094903568796
APO57,Rep 1,AP057,9.83333333333333,33,1.4964848484848485,0.07969595394847581,0.01387328485250391,0.028258956499385174
APO57,Rep 1,AP057,10,33,1.501818181818182,0.07916180208339695,0.013780300947906618,0.028069554483705836
APO57,Rep 1,AP057,10.1666666666667,33,1.5076666666666667,0.07858461469439591,0.013679825520182128,0.027864892734775406
APO57,Rep 1,AP057,10.3333333333333,33,1.5134848484848484,0.07708725624743416,0.013419168871609563,0.027333952516103384
APO57,Rep 1,AP057,10.5,33,1.5184848484848485,0.07758991607005111,0.013506670715273828,0.02751218793907736
APO57,Rep 1,AP057,10.6666666666667,33,1.524848484848485,0.07557617068731105,0.013156122639354829,0.026798144874752166
APO57,Rep 1,AP057,10.8333333333333,33,1.528939393939394,0.07589628589147963,0.013211847543732275,0.026911652790539715
APO57,Rep 1,AP057,11,33,1.5334848484848485,0.07578675725849192,0.013192781056041741,0.026872815626020195
APO57,Rep 1,AP057,11.1666666666667,33,1.5377878787878787,0.07467168036467943,0.012998671084156503,0.02647742655198905
APO57,Rep 1,AP057,11.3333333333333,33,1.5414242424242424,0.07433329936131851,0.012939766512271498,0.02635744186543424
APO57,Rep 1,AP057,11.5,33,1.5452121212121213,0.07352285255949234,0.012798685832732805,0.026070069925163867
APO57,Rep 1,AP057,11.6666666666667,33,1.5486060606060605,0.0730453366897656,0.012715560989449128,0.02590075016020945
APO57,Rep 1,AP057,11.8333333333333,33,1.5531515151515152,0.07185668080114456,0.012508642558620041,0.02547927110907724
APO57,Rep 1,AP057,12,33,1.5566060606060605,0.07118678748279916,0.01239202910002209,0.02524173726696287
APO57,Rep 1,AP057,12.1666666666667,33,1.5596060606060607,0.07104881217952355,0.012368010682648095,0.025192813351756636
APO57,Rep 1,AP057,12.3333333333333,33,1.563030303030303,0.0702239653040919,0.012224423272050573,0.02490033536740945
APO57,Rep 1,AP057,12.5,33,1.5671212121212121,0.06893554851079992,0.012000138696780346,0.024443482637617735
APO57,Rep 1,AP057,12.6666666666667,33,1.5698787878787879,0.06886570153919037,0.011987979899686953,0.02441871597840184
APO57,Rep 1,AP057,12.8333333333333,33,1.5731818181818182,0.06835178058464103,0.01189851774457249,0.02423648753167139
APO57,Rep 1,AP057,13,33,1.5776060606060607,0.06702888341693611,0.011668230906547984,0.023767408592739278
APO57,Rep 1,AP057,13.1666666666667,33,1.5794242424242424,0.06705223257982834,0.011672295474092792,0.023775687845898043
APO57,Rep 1,AP057,13.3333333333333,33,1.5820606060606062,0.06692950554218378,0.01165093143905724,0.023732170730583278
APO57,Rep 1,AP057,13.5,33,1.5852424242424243,0.06626935109037506,0.011536013299517658,0.0234980901403867
APO57,Rep 1,AP057,13.6666666666667,33,1.5881818181818181,0.06551452822917146,0.011404615505177565,0.023230441591838253
APO57,Rep 1,AP057,13.8333333333333,33,1.5915151515151515,0.06460752723760271,0.011246726898615783,0.022908833024580105
APO57,Rep 1,AP057,14,33,1.5945151515151514,0.0643594016112454,0.011203533771196962,0.02282085150313239
APO57,Rep 1,AP057,14.1666666666667,33,1.596818181818182,0.06410072861591284,0.011158504582510432,0.02272913004726784
APO57,Rep 1,AP057,14.3333333333333,33,1.5988787878787878,0.06361640785587355,0.011074195159872109,0.02255739737312797
APO57,Rep 1,AP057,14.5,33,1.6020303030303031,0.06284180776386292,0.01093935459155183,0.022282736123465284
APO57,Rep 1,AP057,14.6666666666667,33,1.604030303030303,0.06256171195731701,0.010890596170105299,0.022183418469046364
APO57,Rep 1,AP057,14.8333333333333,33,1.6066363636363636,0.06183335375316171,0.010763805281229841,0.021925153879849
APO57,Rep 1,AP057,15,33,1.6087575757575758,0.06152338493564373,0.010709846636056952,0.021815243716328408
APO57,Rep 1,AP057,15.1666666666667,33,1.6112121212121213,0.061325340182381755,0.010675371469634784,0.021745020100321758
APO57,Rep 1,AP057,15.3333333333333,33,1.6137878787878788,0.06055873057194021,0.010541921865616009,0.021473192152224367
APO57,Rep 1,AP057,15.5,33,1.616,0.06027333572982335,0.010492241000478459,0.021371995541493747
APO57,Rep 1,AP057,15.6666666666667,33,1.6185151515151515,0.059605013008618445,0.010375900947749176,0.021135018608909567
APO57,Rep 1,AP057,15.8333333333333,33,1.621060606060606,0.05908042156350283,0.010284581298649037,0.020949006570744416
APO57,Rep 1,AP057,16,33,1.6233030303030302,0.058517884471589544,0.010186656160300638,0.02074953959127962
APO57,Rep 1,AP057,16.1666666666667,33,1.6253030303030302,0.05873961868305158,0.010225255132077135,0.02082816312391444
APO57,Rep 1,AP057,16.3333333333333,33,1.628030303030303,0.05807349053596057,0.010109297105665419,0.02059196435347459
APO57,Rep 1,AP057,16.5,33,1.630090909090909,0.058159459482295124,0.010124262378328319,0.02062244761635562
APO57,Rep 1,AP057,16.6666666666667,33,1.6325757575757576,0.05752772717515785,0.010014291899110376,0.02039844508044031
APO57,Rep 1,AP057,16.8333333333333,33,1.6349090909090909,0.057000747602752797,0.00992255653040957,0.02021158624915903
APO57,Rep 1,AP057,17,33,1.6366969696969698,0.05711035635530832,0.009941636965126663,0.02025045182284199
APO57,Rep 1,AP057,17.1666666666667,33,1.6387575757575756,0.056389843003322795,0.00981621168972824,0.019994968897270277
APO57,Rep 1,AP057,17.3333333333333,33,1.6408181818181817,0.05605881651525397,0.009758587374625972,0.019877592008444415
APO57,Rep 1,AP057,17.5,33,1.6425454545454545,0.05589727794640971,0.009730467119215125,0.01982031292257145
APO57,Rep 1,AP057,17.6666666666667,33,1.6446363636363637,0.05531038452554488,0.009628302088215156,0.019612209564391976
APO57,Rep 1,AP057,17.8333333333333,33,1.6471515151515153,0.0538006280238212,0.009365487215331222,0.01907687318665746
APO57,Rep 1,AP057,18,33,1.6489090909090909,0.05408405705263544,0.009414825876297005,0.01917737275030034
APO57,Rep 1,AP057,18.1666666666667,33,1.6506363636363637,0.05373012317465534,0.00935321389645492,0.019051873254203405
APO57,Rep 1,AP057,18.3333333333333,33,1.6528484848484848,0.0530419181002872,0.009233412770292097,0.01880784634573828
APO57,Rep 1,AP057,18.5,33,1.6542727272727273,0.05304907676345127,0.009234658933595475,0.018810384697322328
APO57,Rep 1,AP057,18.6666666666667,33,1.6561818181818182,0.05247705126139338,0.009135082075050356,0.018607553273914765
APO57,Rep 1,AP057,18.8333333333333,33,1.6574242424242425,0.052776077856727784,0.009187135923834583,0.018713583494158786
APO57,Rep 1,AP057,19,33,1.6597575757575758,0.05171981625972188,0.009003264380951772,0.018339049417547337
APO57,Rep 1,AP057,19.1666666666667,33,1.6607878787878787,0.052533178549225894,0.00914485258175139,0.018627455144796603
APO57,Rep 1,AP057,19.3333333333333,33,1.6628787878787878,0.05194874732353849,0.009043116163916412,0.018420224843064346
APO57,Rep 1,AP057,19.5,33,1.6643030303030304,0.052115547613263195,0.00907215236736442,0.018479369654035085
APO57,Rep 1,AP057,19.6666666666667,33,1.665848484848485,0.052019900766510266,0.009055502388482116,0.018445454756881814
APO57,Rep 1,AP057,19.8333333333333,33,1.6675151515151516,0.052130318201192447,0.009074723596688232,0.018484607076778438
APO57,Rep 1,AP057,20,33,1.669151515151515,0.05161463044290423,0.00898495388052037,0.01830175214868317
APO57,Rep 1,AP057,20.1666666666667,33,1.6708787878787879,0.050921359452442444,0.008864270891558697,0.018055928944478713
APO57,Rep 1,D 0,0.166666666666667,33,0.11693939393939394,0.006684587655286758,0.0011636373500627131,0.002370251718038295
APO57,Rep 1,D 0,0.333333333333333,33,0.12357575757575757,0.008223557255798365,0.0014315375707068504,0.002915946610188656
APO57,Rep 1,D 0,0.5,33,0.13524242424242425,0.01148648745001682,0.001999540810463469,0.004072931348442275
APO57,Rep 1,D 0,0.666666666666667,33,0.15248484848484847,0.01607622703738585,0.0027985119192797414,0.005700382240451429
APO57,Rep 1,D 0,0.833333333333333,33,0.1766060606060606,0.021878841654009294,0.0038086174701558208,0.00775789991744505
APO57,Rep 1,D 0,1,33,0.20472727272727273,0.02548317180914781,0.004436050814852771,0.009035939818056962
APO57,Rep 1,D 0,1.16666666666667,33,0.2370909090909091,0.03274175815793537,0.005699608512001736,0.01160972262276535
APO57,Rep 1,D 0,1.33333333333333,33,0.27466666666666667,0.041250505047413254,0.007180791225642381,0.014626793079936697
APO57,Rep 1,D 0,1.5,33,0.32484848484848483,0.053248310543693084,0.009269341083047162,0.018881029923963333
APO57,Rep 1,D 0,1.66666666666667,33,0.37781818181818183,0.06838971712977697,0.01190512164942481,0.024249939245662117
APO57,Rep 1,D 0,1.83333333333333,33,0.42133333333333334,0.08220730908299254,0.014310455667592889,0.029149444309427543
APO57,Rep 1,D 0,2,33,0.45472727272727276,0.09152228988314567,0.01593198569055588,0.03245239288062248
APO57,Rep 1,D 0,2.16666666666667,33,0.48009090909090907,0.09707933728282618,0.016899343475926965,0.03442283620870057
APO57,Rep 1,D 0,2.33333333333333,33,0.4983030303030303,0.09785208379503373,0.017033861377419995,0.034696840207544
APO57,Rep 1,D 0,2.5,33,0.5083333333333333,0.09851385266380899,0.01714906055088085,0.03493149324510546
APO57,Rep 1,D 0,2.66666666666667,33,0.5085454545454545,0.09338565565341489,0.016256356036032427,0.03311311365295334
APO57,Rep 1,D 0,2.83333333333333,33,0.5075151515151515,0.09037495546752748,0.015732260404887764,0.032045565786713005
APO57,Rep 1,D 0,3,33,0.4972121212121212,0.08301797906769863,0.014451575198284166,0.029436895386906047
APO57,Rep 1,D 0,3.16666666666667,33,0.496,0.08189665744094811,0.014256378157927007,0.029039292026857823
APO57,Rep 1,D 0,3.33333333333333,33,0.4893636363636364,0.08080370434802873,0.014066119445442072,0.02865174771151347
APO57,Rep 1,D 0,3.5,33,0.48084848484848486,0.06751996057283784,0.011753716466740748,0.023941536980680283
APO57,Rep 1,D 0,3.66666666666667,33,0.4751212121212121,0.068768523675333093,0.011971063404935896,0.024384258206188943
APO57,Rep 1,D 0,3.83333333333333,33,0.46830303030303033,0.06227483683664136,0.010840657621546073,0.022081696974362075
APO57,Rep 1,D 0,4,33,0.4563030303030303,0.06384134869369774,0.011113352333649256,0.0226371579260303
APO57,Rep 1,D 0,4.16666666666667,33,0.44915151515151513,0.0618713994973249,0.01077042819519286,0.02193864431413114
APO57,Rep 1,D 0,4.33333333333333,33,0.4387878787878788,0.058630600785637935,0.010206277552038148,0.020789507058354844
APO57,Rep 1,D 0,4.5,33,0.42527272727272725,0.06531379674658752,0.01136967263921284,0.023159265303038648
APO57,Rep 1,D 0,4.66666666666667,33,0.4118787878787879,0.06782871698981817,0.011807464060069965,0.0240510172456633
APO57,Rep 1,D 0,4.83333333333333,33,0.3965757575757576,0.06938796288939021,0.012078893931326,0.024603901800835798
APO57,Rep 1,D 0,5,33,0.38133333333333336,0.06985908435319393,0.012160905651415367,0.02477095420804035
APO57,Rep 1,D 0,5.16666666666667,33,0.36724242424242426,0.06965765854476731,0.01212584191883548,0.02469953172200221
APO57,Rep 1,D 0,5.33333333333333,33,0.3543636363636364,0.06911078885647043,0.012030644125383535,0.024505620162296113
